Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Day_of_Week,Year,Month,Day,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_7,Rolling_28,Predicted Units Sold,Error,Absolute_Error,7_Day_Run_Rate,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Inventory_Coverage_Days,Risk_Level,Recommendation
2023-03-31,S001,P0001,Furniture,West,351,171,161,163.71,85.99,20,Snowy,0,90.47,Winter,4,2023,3,31,35.0,239.0,107.0,269.0,219.0,154.32142857142858,178.53358,-7.5335845947265625,7.5335845947265625,1249.7351,249.94702,1499.6821,1149,1.9660166505745926,High,ORDER NOW
2023-04-01,S001,P0001,Groceries,North,499,308,122,311.8,35.65,15,Cloudy,1,39.74,Summer,5,2023,4,1,171.0,382.0,54.0,168.0,209.28571428571428,150.82142857142858,322.57648,-14.57647705078125,14.57647705078125,2258.0354,451.6071,2709.6426,2211,1.5469199879737217,High,ORDER NOW
2023-04-02,S001,P0001,Clothing,East,470,337,160,332.15,49.55,0,Rainy,0,52.76,Spring,6,2023,4,2,308.0,289.0,233.0,153.0,198.71428571428572,155.82142857142858,268.33664,68.66336059570312,68.66336059570312,1878.3564,375.6713,2254.0278,1785,1.7515312148329525,High,ORDER NOW
2023-04-03,S001,P0001,Toys,West,382,231,112,233.55,58.38,5,Rainy,1,59.41,Summer,0,2023,4,3,337.0,90.0,18.0,441.0,205.57142857142858,162.39285714285714,192.08502,38.91497802734375,38.91497802734375,1344.5952,268.91904,1613.5143,1232,1.9887026904907692,High,ORDER NOW
2023-04-04,S001,P0001,Clothing,South,188,91,25,107.15,40.16,20,Sunny,1,38.61,Autumn,1,2023,4,4,231.0,339.0,38.0,35.0,225.71428571428572,154.89285714285714,80.7282,10.271797180175781,10.271797180175781,565.0974,113.019485,678.1169,491,2.328801997730505,High,ORDER NOW
2023-04-05,S001,P0001,Furniture,East,370,117,97,117.97,16.43,10,Snowy,1,17.32,Winter,2,2023,4,5,91.0,159.0,262.0,261.0,190.28571428571428,156.89285714285714,182.29129,-65.29129028320312,65.29129028320312,1276.0391,255.20781,1531.2468,1162,2.0297184765392653,High,ORDER NOW
2023-04-06,S001,P0001,Clothing,West,329,270,142,264.29,55.17,0,Snowy,1,53.14,Summer,3,2023,4,6,117.0,35.0,22.0,18.0,184.28571428571428,151.75,166.16612,103.83387756347656,103.83387756347656,1163.1628,232.63257,1395.7954,1067,1.9799463041913383,High,ORDER NOW
2023-04-07,S001,P0001,Clothing,South,184,41,179,49.84,35.07,5,Snowy,0,37.07,Summer,4,2023,4,7,270.0,171.0,239.0,132.0,217.85714285714286,160.75,80.46105,-39.46105194091797,39.46105194091797,563.22736,112.64547,675.8728,492,2.2868207109088012,High,ORDER NOW
2023-04-08,S001,P0001,Groceries,South,78,6,133,24.34,74.81,20,Sunny,1,74.06,Winter,5,2023,4,8,41.0,308.0,382.0,85.0,199.28571428571428,157.5,45.58794,-39.58794021606445,39.58794021606445,319.11557,63.823116,382.9387,305,1.7109788165536388,High,ORDER NOW
2023-04-09,S001,P0001,Furniture,West,65,33,54,28.72,33.0,15,Sunny,0,36.59,Summer,6,2023,4,9,6.0,337.0,289.0,386.0,156.14285714285714,154.67857142857142,30.537477,2.462522506713867,2.462522506713867,213.76234,42.75247,256.5148,192,2.128532064060978,High,ORDER NOW
2023-04-10,S001,P0001,Toys,North,364,28,100,40.76,47.59,0,Cloudy,0,50.86,Winter,0,2023,4,10,33.0,231.0,90.0,12.0,112.71428571428571,142.07142857142858,174.85092,-146.85092163085938,146.85092163085938,1223.9564,244.79129,1468.7477,1105,2.0817734136309967,High,ORDER NOW
2023-04-11,S001,P0001,Groceries,South,64,61,61,77.97,36.36,0,Cloudy,0,34.85,Spring,1,2023,4,11,28.0,91.0,339.0,12.0,83.71428571428571,142.64285714285714,36.020554,24.979446411132812,24.979446411132812,252.14388,50.428776,302.57266,239,1.7767633648967676,High,ORDER NOW
2023-04-12,S001,P0001,Groceries,North,368,233,66,235.78,13.44,15,Cloudy,0,11.85,Spring,2,2023,4,12,61.0,117.0,159.0,29.0,79.42857142857143,144.39285714285714,184.94371,48.05628967285156,48.05628967285156,1294.606,258.9212,1553.5271,1186,1.9897946210176156,High,ORDER NOW
2023-04-13,S001,P0001,Electronics,North,231,15,198,22.25,20.6,5,Snowy,1,18.44,Summer,3,2023,4,13,233.0,270.0,35.0,53.0,96.0,151.67857142857142,110.3267,-95.32669830322266,95.32669830322266,772.28687,154.45738,926.74426,696,2.093781501238422,High,ORDER NOW
2023-04-14,S001,P0001,Toys,South,486,379,190,375.28,37.13,5,Sunny,0,34.55,Winter,4,2023,4,14,15.0,41.0,171.0,107.0,59.57142857142857,150.32142857142858,291.52893,87.4710693359375,87.4710693359375,2040.7025,408.1405,2448.843,1963,1.6670729690290407,High,ORDER NOW
2023-04-15,S001,P0001,Furniture,South,187,109,158,101.31,34.42,0,Sunny,0,36.53,Autumn,5,2023,4,15,379.0,6.0,308.0,54.0,107.85714285714286,160.03571428571428,84.513565,24.486434936523438,24.486434936523438,591.595,118.31899,709.91394,523,2.212662545468858,High,ORDER NOW
2023-04-16,S001,P0001,Toys,South,330,108,189,119.64,61.02,20,Rainy,0,60.32,Spring,6,2023,4,16,109.0,33.0,337.0,233.0,122.57142857142857,162.0,166.28351,-58.28350830078125,58.28350830078125,1163.9846,232.79692,1396.7815,1067,1.984562410140402,High,ORDER NOW
2023-04-17,S001,P0001,Clothing,West,332,82,110,82.49,13.85,0,Snowy,1,14.94,Spring,0,2023,4,17,108.0,28.0,231.0,18.0,133.28571428571428,157.53571428571428,144.302,-62.302001953125,62.302001953125,1010.114,202.02281,1212.1368,881,2.300730381466549,High,ORDER NOW
2023-04-18,S001,P0001,Electronics,North,92,58,116,62.79,95.48,15,Sunny,1,95.36,Autumn,1,2023,4,18,82.0,61.0,91.0,38.0,141.0,159.82142857142858,51.338768,6.661231994628906,6.661231994628906,359.37137,71.874275,431.24564,340,1.7920180708344016,High,ORDER NOW
2023-04-19,S001,P0001,Electronics,West,66,18,187,26.91,74.03,5,Snowy,1,71.97,Winter,2,2023,4,19,58.0,233.0,117.0,262.0,140.57142857142858,160.53571428571428,38.661537,-20.661537170410156,20.661537170410156,270.63077,54.126156,324.75693,259,1.707123017615386,High,ORDER NOW
2023-04-20,S001,P0001,Toys,West,419,72,132,91.26,68.59,10,Rainy,0,65.66,Spring,3,2023,4,20,18.0,15.0,270.0,22.0,109.85714285714286,151.82142857142858,217.59247,-145.59246826171875,145.59246826171875,1523.1472,304.62946,1827.7766,1409,1.925618121561219,High,ORDER NOW
2023-04-21,S001,P0001,Groceries,South,379,153,169,143.13,74.42,0,Cloudy,0,71.61,Spring,4,2023,4,21,72.0,379.0,41.0,239.0,118.0,153.60714285714286,190.01143,-37.01142883300781,37.01142883300781,1330.08,266.016,1596.096,1218,1.994616862405079,High,ORDER NOW
2023-04-22,S001,P0001,Clothing,East,375,114,179,114.68,75.0,15,Cloudy,0,73.81,Autumn,5,2023,4,22,153.0,109.0,6.0,382.0,85.71428571428571,150.53571428571428,196.13235,-82.13235473632812,82.13235473632812,1372.9265,274.5853,1647.5118,1273,1.9119741895932154,High,ORDER NOW
2023-04-23,S001,P0001,Groceries,South,396,62,37,60.57,26.02,10,Snowy,0,22.06,Summer,6,2023,4,23,114.0,108.0,33.0,289.0,86.42857142857143,140.96428571428572,204.44551,-142.4455108642578,142.4455108642578,1431.1185,286.22372,1717.3423,1322,1.936946418270467,High,ORDER NOW
2023-04-24,S001,P0001,Groceries,West,54,37,159,32.97,68.76,0,Rainy,0,67.66,Winter,0,2023,4,24,62.0,82.0,28.0,90.0,79.85714285714286,132.85714285714286,30.995476,6.004524230957031,6.004524230957031,216.96832,43.393665,260.362,207,1.7421897441539846,High,ORDER NOW
2023-04-25,S001,P0001,Toys,South,217,165,168,159.74,58.65,10,Cloudy,1,57.71,Winter,1,2023,4,25,37.0,58.0,61.0,339.0,73.42857142857143,130.96428571428572,116.602585,48.39741516113281,48.39741516113281,816.2181,163.24362,979.4617,763,1.8610222088976136,High,ORDER NOW
2023-04-26,S001,P0001,Toys,East,438,388,84,386.22,59.44,20,Rainy,1,58.9,Spring,2,2023,4,26,165.0,18.0,233.0,159.0,88.71428571428571,124.75,209.82722,178.1727752685547,178.1727752685547,1468.7905,293.75812,1762.5486,1325,2.0874316979628813,High,ORDER NOW
2023-04-27,S001,P0001,Electronics,South,232,213,101,216.53,20.22,20,Cloudy,1,18.0,Spring,3,2023,4,27,388.0,72.0,15.0,35.0,141.57142857142858,132.92857142857142,104.06779,108.93221282958984,108.93221282958984,728.4745,145.6949,874.1694,643,2.2293161631283835,High,ORDER NOW
2023-04-28,S001,P0001,Furniture,West,277,145,147,139.3,36.91,10,Sunny,1,39.82,Spring,4,2023,4,28,213.0,153.0,379.0,171.0,161.71428571428572,139.28571428571428,139.50842,5.4915771484375,5.4915771484375,976.55896,195.3118,1171.8707,895,1.9855431975940914,High,ORDER NOW
2023-04-29,S001,P0001,Furniture,North,217,28,104,18.1,99.67,5,Sunny,1,98.05,Autumn,5,2023,4,29,145.0,114.0,109.0,308.0,160.57142857142858,138.35714285714286,104.8698,-76.86979675292969,76.86979675292969,734.08856,146.81772,880.90625,664,2.069232579054634,High,ORDER NOW
2023-04-30,S001,P0001,Furniture,South,145,18,190,8.2,96.29,20,Snowy,0,98.47,Autumn,6,2023,4,30,28.0,62.0,108.0,337.0,148.28571428571428,128.35714285714286,70.216896,-52.216896057128906,52.216896057128906,491.51828,98.30366,589.82196,445,2.0650300446494687,High,ORDER NOW
2023-05-01,S001,P0001,Electronics,West,233,6,171,3.09,37.36,15,Cloudy,0,35.27,Autumn,0,2023,5,1,18.0,37.0,82.0,231.0,142.0,116.96428571428571,104.14748,-98.14747619628906,98.14747619628906,729.03235,145.80647,874.8388,642,2.237212158275057,High,ORDER NOW
2023-05-02,S001,P0001,Clothing,North,324,306,115,298.25,49.62,10,Sunny,0,53.91,Autumn,1,2023,5,2,6.0,165.0,58.0,91.0,137.57142857142858,108.92857142857143,159.21254,146.78746032714844,146.78746032714844,1114.4878,222.89757,1337.3854,1014,2.0350155877530263,High,ORDER NOW
2023-05-03,S001,P0001,Groceries,East,382,58,126,67.63,75.78,20,Sunny,1,70.96,Spring,2,2023,5,3,306.0,388.0,18.0,117.0,157.71428571428572,116.60714285714286,188.012,-130.01199340820312,130.01199340820312,1316.084,263.2168,1579.3008,1198,2.031785276435099,High,ORDER NOW
2023-05-04,S001,P0001,Groceries,North,428,191,131,187.5,26.12,20,Cloudy,1,30.49,Summer,3,2023,5,4,58.0,213.0,72.0,270.0,110.57142857142857,114.5,200.32773,-9.327728271484375,9.327728271484375,1402.2941,280.45883,1682.7529,1255,2.136499044305908,High,ORDER NOW
2023-05-05,S001,P0001,Toys,West,153,69,124,69.59,61.25,15,Cloudy,1,60.47,Autumn,4,2023,5,5,191.0,145.0,153.0,41.0,107.42857142857143,111.67857142857143,70.751884,-1.7518844604492188,1.7518844604492188,495.26318,99.052635,594.3158,442,2.1624865707361907,High,ORDER NOW
2023-05-06,S001,P0001,Electronics,South,54,11,110,21.62,51.5,20,Rainy,0,50.77,Summer,5,2023,5,6,69.0,28.0,114.0,6.0,96.57142857142857,112.67857142857143,28.545065,-17.54506492614746,17.54506492614746,199.81546,39.963093,239.77855,186,1.891745565817076,High,ORDER NOW
2023-05-07,S001,P0001,Groceries,North,90,33,158,35.65,35.55,5,Sunny,1,31.47,Spring,6,2023,5,7,11.0,18.0,62.0,33.0,94.14285714285714,112.85714285714286,43.656326,-10.656326293945312,10.656326293945312,305.5943,61.118862,366.71317,277,2.0615568839671714,High,ORDER NOW
2023-05-08,S001,P0001,Groceries,East,135,0,66,18.21,94.08,5,Sunny,0,91.55,Autumn,0,2023,5,8,33.0,6.0,37.0,28.0,96.28571428571429,112.85714285714286,61.393883,-61.393882751464844,61.393882751464844,429.75717,85.95144,515.7086,381,2.198916145220982,High,ORDER NOW
2023-05-09,S001,P0001,Furniture,South,262,20,45,11.17,24.96,10,Snowy,0,28.98,Winter,1,2023,5,9,0.0,306.0,165.0,61.0,95.42857142857143,111.85714285714286,123.60593,-103.60592651367188,103.60592651367188,865.24146,173.0483,1038.2898,777,2.1196394654346977,High,ORDER NOW
2023-05-10,S001,P0001,Clothing,North,355,197,67,198.59,18.9,20,Snowy,0,23.51,Summer,2,2023,5,10,20.0,58.0,388.0,233.0,54.57142857142857,110.39285714285714,206.3091,-9.309097290039062,9.309097290039062,1444.1637,288.83273,1732.9965,1378,1.720719079590195,High,ORDER NOW
2023-05-11,S001,P0001,Groceries,West,73,31,56,23.37,11.45,15,Sunny,1,14.62,Autumn,3,2023,5,11,197.0,191.0,213.0,15.0,74.42857142857143,109.10714285714286,31.107218,-0.10721778869628906,0.10721778869628906,217.75052,43.550106,261.30063,189,2.346722246131786,High,ORDER NOW
2023-05-12,S001,P0001,Electronics,East,168,121,105,117.62,12.64,10,Cloudy,0,10.81,Summer,4,2023,5,12,31.0,69.0,145.0,379.0,51.57142857142857,109.67857142857143,80.471565,40.52843475341797,40.52843475341797,563.30096,112.660194,675.9612,508,2.087693951089583,High,ORDER NOW
2023-05-13,S001,P0001,Furniture,South,316,267,104,284.71,26.12,15,Sunny,0,23.03,Winter,5,2023,5,13,121.0,11.0,28.0,109.0,59.0,100.46428571428571,138.74684,128.25315856933594,128.25315856933594,971.2279,194.24559,1165.4735,850,2.277529324211064,High,ORDER NOW
2023-05-14,S001,P0001,Toys,West,107,61,29,63.52,22.22,0,Rainy,1,20.78,Autumn,6,2023,5,14,267.0,33.0,18.0,108.0,95.57142857142857,106.10714285714286,43.96298,17.03702163696289,17.03702163696289,307.74084,61.54817,369.289,263,2.4338660387477917,High,ORDER NOW
2023-05-15,S001,P0001,Electronics,North,187,15,56,33.81,55.08,5,Snowy,0,53.0,Winter,0,2023,5,15,61.0,0.0,6.0,82.0,99.57142857142857,104.42857142857143,98.00454,-83.0045394897461,83.0045394897461,686.0318,137.20636,823.23816,637,1.9080748807514698,High,ORDER NOW
2023-05-16,S001,P0001,Clothing,South,390,261,110,275.38,92.97,10,Snowy,0,88.09,Winter,1,2023,5,16,15.0,20.0,306.0,58.0,101.71428571428571,102.03571428571429,217.47626,43.52374267578125,43.52374267578125,1522.3337,304.46677,1826.8005,1437,1.7932992079157348,High,ORDER NOW
2023-05-17,S001,P0001,Groceries,East,237,203,53,210.39,52.87,10,Sunny,0,47.92,Spring,2,2023,5,17,261.0,197.0,58.0,18.0,136.14285714285714,109.28571428571429,125.30507,77.69493103027344,77.69493103027344,877.1355,175.42711,1052.5626,816,1.8913839795041227,High,ORDER NOW
2023-05-18,S001,P0001,Furniture,South,181,168,95,166.13,81.44,0,Snowy,1,83.55,Winter,3,2023,5,18,203.0,31.0,191.0,72.0,137.0,115.89285714285714,83.421715,84.57828521728516,84.57828521728516,583.952,116.790405,700.74243,520,2.169698866433558,High,ORDER NOW
2023-05-19,S001,P0001,Toys,North,485,165,166,158.62,89.06,0,Cloudy,1,90.47,Winter,4,2023,5,19,168.0,121.0,69.0,153.0,156.57142857142858,119.32142857142857,224.0007,-59.000701904296875,59.000701904296875,1568.0049,313.60098,1881.6058,1397,2.165171786859908,High,ORDER NOW
2023-05-20,S001,P0001,Electronics,West,494,299,139,300.86,33.99,20,Snowy,1,34.2,Winter,5,2023,5,20,165.0,267.0,11.0,114.0,162.85714285714286,119.75,243.08685,55.91314697265625,55.91314697265625,1701.6079,340.3216,2041.9294,1548,2.032195463670066,High,ORDER NOW
2023-05-21,S001,P0001,Toys,West,96,93,63,98.74,83.18,10,Cloudy,0,87.89,Spring,6,2023,5,21,299.0,61.0,33.0,62.0,167.42857142857142,126.35714285714286,50.745308,42.25469207763672,42.25469207763672,355.21716,71.043434,426.2606,331,1.8918005216733178,High,ORDER NOW
2023-05-22,S001,P0001,Toys,East,84,69,149,65.54,55.38,20,Cloudy,0,50.8,Winter,0,2023,5,22,93.0,15.0,0.0,37.0,172.0,127.46428571428571,44.060616,24.93938446044922,24.93938446044922,308.42432,61.684864,370.1092,287,1.9064645142008476,High,ORDER NOW
2023-05-23,S001,P0001,Clothing,West,68,44,87,45.99,94.33,20,Cloudy,0,93.54,Winter,1,2023,5,23,69.0,261.0,20.0,165.0,179.71428571428572,128.60714285714286,40.988434,3.011566162109375,3.011566162109375,286.91904,57.38381,344.30286,277,1.6590045930747244,High,ORDER NOW
2023-05-24,S001,P0001,Groceries,East,226,101,106,94.61,75.71,5,Sunny,0,74.8,Summer,2,2023,5,24,44.0,203.0,197.0,388.0,148.71428571428572,124.28571428571429,113.119446,-12.11944580078125,12.11944580078125,791.8361,158.36723,950.20337,725,1.9978881473483947,High,ORDER NOW
2023-05-25,S001,P0001,Electronics,East,77,75,129,71.93,64.64,5,Sunny,1,66.46,Winter,3,2023,5,25,101.0,168.0,31.0,213.0,134.14285714285714,114.03571428571429,39.358246,35.641754150390625,35.641754150390625,275.50772,55.101543,330.60925,254,1.9563880030177772,High,ORDER NOW
2023-05-26,S001,P0001,Furniture,South,208,69,31,66.17,26.36,10,Rainy,1,22.18,Summer,4,2023,5,26,75.0,165.0,121.0,145.0,120.85714285714286,109.10714285714286,102.144005,-33.144004821777344,33.144004821777344,715.00806,143.00162,858.00964,651,2.0363407560034683,High,ORDER NOW
2023-05-27,S001,P0001,Toys,East,69,50,83,48.63,85.15,10,Sunny,0,82.59,Autumn,5,2023,5,27,69.0,299.0,267.0,28.0,107.14285714285714,106.39285714285714,42.958687,7.041313171386719,7.041313171386719,300.71082,60.142162,360.85297,292,1.6061943484278367,High,ORDER NOW
2023-05-28,S001,P0001,Electronics,West,186,113,149,122.5,92.35,10,Snowy,1,94.68,Spring,6,2023,5,28,50.0,93.0,61.0,18.0,71.57142857142857,107.17857142857143,82.42729,30.572708129882812,30.572708129882812,576.991,115.39821,692.3892,507,2.2565341621690664,High,ORDER NOW
2023-05-29,S001,P0001,Furniture,South,201,170,38,165.27,64.69,5,Snowy,1,67.47,Winter,0,2023,5,29,113.0,69.0,15.0,6.0,74.42857142857143,110.57142857142857,99.42424,70.57575988769531,70.57575988769531,695.96967,139.19394,835.1636,635,2.021639790990209,High,ORDER NOW
2023-05-30,S001,P0001,Electronics,West,320,1,73,18.92,50.24,20,Cloudy,1,46.1,Winter,1,2023,5,30,170.0,44.0,261.0,306.0,88.85714285714286,116.42857142857143,162.41281,-161.41281127929688,161.41281127929688,1136.8896,227.37793,1364.2676,1045,1.9702879192806086,High,ORDER NOW
2023-05-31,S001,P0001,Toys,North,165,121,57,118.65,61.46,15,Snowy,0,64.1,Spring,2,2023,5,31,1.0,101.0,203.0,58.0,82.71428571428571,105.53571428571429,78.161964,42.838035583496094,42.838035583496094,547.1337,109.42675,656.5605,492,2.1110011913308595,High,ORDER NOW
2023-06-01,S001,P0001,Furniture,North,244,191,58,210.63,11.27,10,Snowy,1,15.23,Summer,3,2023,6,1,121.0,75.0,168.0,191.0,85.57142857142857,107.78571428571429,112.96037,78.03962707519531,78.03962707519531,790.7226,158.14452,948.8671,705,2.1600495260619015,High,ORDER NOW
2023-06-02,S001,P0001,Clothing,East,442,76,147,84.27,11.77,5,Cloudy,0,7.63,Winter,4,2023,6,2,191.0,69.0,165.0,69.0,102.14285714285714,107.78571428571429,212.19821,-136.19821166992188,136.19821166992188,1485.3875,297.07748,1782.465,1341,2.0829581763277956,High,ORDER NOW
2023-06-03,S001,P0001,Clothing,East,101,96,149,114.04,98.26,5,Sunny,1,102.87,Summer,5,2023,6,3,76.0,50.0,299.0,11.0,103.14285714285714,108.03571428571429,51.746582,44.25341796875,44.25341796875,362.22607,72.44521,434.6713,334,1.9518197344706871,High,ORDER NOW
2023-06-04,S001,P0001,Groceries,North,206,31,171,49.52,12.5,15,Rainy,0,14.92,Winter,6,2023,6,4,96.0,113.0,93.0,33.0,109.71428571428571,111.07142857142857,98.90814,-67.90814208984375,67.90814208984375,692.357,138.4714,830.82837,625,2.0827405676357644,High,ORDER NOW
2023-06-05,S001,P0001,Toys,East,338,41,146,57.02,84.31,15,Cloudy,0,87.36,Autumn,0,2023,6,5,31.0,170.0,69.0,0.0,98.0,111.0,170.73926,-129.7392578125,129.7392578125,1195.1748,239.03496,1434.2097,1097,1.9796267380474384,High,ORDER NOW
2023-06-06,S001,P0001,Clothing,East,250,157,180,166.04,53.26,0,Rainy,1,50.99,Autumn,1,2023,6,6,41.0,1.0,44.0,20.0,79.57142857142857,112.46428571428571,143.14113,13.858871459960938,13.858871459960938,1001.9879,200.39758,1202.3855,953,1.7465280772190548,High,ORDER NOW
2023-06-07,S001,P0001,Groceries,West,390,5,99,10.87,86.3,0,Sunny,0,85.88,Spring,2,2023,6,7,157.0,121.0,101.0,197.0,101.85714285714286,117.35714285714286,213.57477,-208.57476806640625,208.57476806640625,1495.0234,299.0047,1794.0281,1405,1.826058403484902,High,ORDER NOW
2023-06-08,S001,P0001,Clothing,North,348,317,177,330.76,24.33,10,Cloudy,0,26.69,Autumn,3,2023,6,8,5.0,191.0,75.0,31.0,85.28571428571429,110.5,187.28568,129.71432495117188,129.71432495117188,1310.9998,262.19995,1573.1997,1226,1.8581239590762684,High,ORDER NOW
2023-06-09,S001,P0001,Furniture,North,448,45,90,51.11,84.49,0,Cloudy,1,80.43,Spring,4,2023,6,9,317.0,76.0,69.0,121.0,103.28571428571429,120.71428571428571,211.6713,-166.67129516601562,166.67129516601562,1481.6991,296.3398,1778.039,1331,2.1164891519590774,High,ORDER NOW
2023-06-10,S001,P0001,Groceries,East,227,89,27,100.26,14.71,5,Cloudy,0,14.95,Summer,5,2023,6,10,45.0,96.0,50.0,267.0,98.85714285714286,118.0,93.3618,-4.3618011474609375,4.3618011474609375,653.5326,130.70653,784.23914,558,2.4314012498694546,High,ORDER NOW
2023-06-11,S001,P0001,Toys,North,290,209,39,218.33,78.34,15,Sunny,0,81.1,Winter,6,2023,6,11,89.0,31.0,113.0,61.0,97.85714285714286,111.64285714285714,135.43997,73.56002807617188,73.56002807617188,948.07983,189.61597,1137.6958,848,2.141169965415357,High,ORDER NOW
2023-06-12,S001,P0001,Toys,East,458,6,104,-0.8,97.1,10,Snowy,1,93.43,Winter,0,2023,6,12,209.0,41.0,170.0,15.0,123.28571428571429,116.92857142857143,212.61983,-206.6198272705078,206.6198272705078,1488.3387,297.66776,1786.0065,1329,2.1540794472441402,High,ORDER NOW
2023-06-13,S001,P0001,Furniture,East,84,60,151,65.88,68.8,5,Rainy,0,71.65,Summer,1,2023,6,13,6.0,157.0,1.0,261.0,118.28571428571429,116.60714285714286,40.37735,19.622650146484375,19.622650146484375,282.64145,56.52829,339.16974,256,2.080374276784938,High,ORDER NOW
2023-06-14,S001,P0001,Electronics,West,284,281,90,282.22,54.41,5,Cloudy,1,54.35,Winter,2,2023,6,14,60.0,5.0,121.0,203.0,104.42857142857143,109.42857142857143,136.99005,144.00994873046875,144.00994873046875,958.93036,191.78607,1150.7164,867,2.073143249221968,High,ORDER NOW
2023-06-15,S001,P0001,Groceries,West,227,67,128,86.99,35.35,0,Snowy,0,32.11,Autumn,3,2023,6,15,281.0,317.0,191.0,168.0,143.85714285714286,112.21428571428571,115.10599,-48.105987548828125,48.105987548828125,805.74194,161.14839,966.8903,740,1.9720954994083715,High,ORDER NOW
2023-06-16,S001,P0001,Clothing,East,191,138,132,135.89,30.67,5,Snowy,0,33.91,Summer,4,2023,6,16,67.0,45.0,76.0,165.0,108.14285714285714,108.60714285714286,98.92148,39.078521728515625,39.078521728515625,692.4503,138.49007,830.94037,640,1.93082436026493,High,ORDER NOW
2023-06-17,S001,P0001,Clothing,East,177,51,103,45.68,21.82,15,Rainy,1,24.3,Winter,5,2023,6,17,138.0,89.0,96.0,299.0,121.42857142857143,107.64285714285714,94.52324,-43.52323913574219,43.52323913574219,661.66266,132.33253,793.9952,617,1.8725553802257584,High,ORDER NOW
2023-06-18,S001,P0001,Clothing,North,462,425,134,441.14,66.11,0,Cloudy,1,65.67,Autumn,6,2023,6,18,51.0,209.0,31.0,93.0,116.0,98.78571428571429,270.93317,154.06683349609375,154.06683349609375,1896.5322,379.30646,2275.8386,1814,1.7052175854348162,High,ORDER NOW
